year,value,metric,iso_code
2016,14.9,Expected years of schooling,MNE
2016,12.9,Expected years of schooling,MAR
2016,9.7,Expected years of schooling,MOZ
2016,10.0,Expected years of schooling,MMR
2016,12.3,Expected years of schooling,NAM
2016,11.0,Expected years of schooling,NRU
2016,12.6,Expected years of schooling,NPL
2016,18.0,Expected years of schooling,NLD
2016,18.1,Expected years of schooling,NZL
2016,12.2,Expected years of schooling,NIC
2016,6.1,Expected years of schooling,NER
2016,9.5,Expected years of schooling,NGA
2016,13.5,Expected years of schooling,MKD
2016,18.0,Expected years of schooling,NOR
2016,14.3,Expected years of schooling,OMN
2016,7.6,Expected years of schooling,PAK
2016,15.3,Expected years of schooling,PLW
2016,13.2,Expected years of schooling,PSE
2016,12.9,Expected years of schooling,PAN
2016,9.9,Expected years of schooling,PNG
2016,12.7,Expected years of schooling,PRY
2016,14.6,Expected years of schooling,PER
2016,12.7,Expected years of schooling,PHL
2016,16.4,Expected years of schooling,POL
2016,16.5,Expected years of schooling,PRT
2016,12.0,Expected years of schooling,QAT
2016,14.6,Expected years of schooling,ROU
2016,15.1,Expected years of schooling,RUS
2016,11.1,Expected years of schooling,RWA
2016,13.6,Expected years of schooling,KNA
2016,13.9,Expected years of schooling,LCA
2016,14.2,Expected years of schooling,VCT
2016,12.4,Expected years of schooling,WSM
2016,15.1,Expected years of schooling,SMR
2016,12.2,Expected years of schooling,STP
2016,17.0,Expected years of schooling,SAU
2016,9.3,Expected years of schooling,SEN
2016,14.6,Expected years of schooling,SRB
2016,14.2,Expected years of schooling,SYC
2016,9.9,Expected years of schooling,SLE
2016,16.3,Expected years of schooling,SGP
2016,14.5,Expected years of schooling,SVK
2016,17.4,Expected years of schooling,SVN
2016,10.2,Expected years of schooling,SLB
2016,13.7,Expected years of schooling,ZAF
2016,5.3,Expected years of schooling,SSD
2016,17.8,Expected years of schooling,ESP
2016,13.9,Expected years of schooling,LKA
2016,7.7,Expected years of schooling,SDN
2016,12.9,Expected years of schooling,SUR
2016,18.8,Expected years of schooling,SWE
2016,16.2,Expected years of schooling,CHE
2016,8.8,Expected years of schooling,SYR
2016,11.4,Expected years of schooling,TJK
2016,8.5,Expected years of schooling,TZA
2016,14.3,Expected years of schooling,THA
2016,12.4,Expected years of schooling,TLS
2016,12.4,Expected years of schooling,TGO
2016,14.3,Expected years of schooling,TON
2016,12.8,Expected years of schooling,TTO
2016,14.8,Expected years of schooling,TUN
2016,16.4,Expected years of schooling,TUR
2016,10.9,Expected years of schooling,TKM
2016,12.3,Expected years of schooling,TUV
2016,11.3,Expected years of schooling,UGA
2016,14.8,Expected years of schooling,UKR
2016,13.6,Expected years of schooling,ARE
2016,17.3,Expected years of schooling,GBR
2016,16.3,Expected years of schooling,USA
2016,16.6,Expected years of schooling,URY
2016,11.8,Expected years of schooling,UZB
2016,11.4,Expected years of schooling,VUT
2016,13.6,Expected years of schooling,VEN
2016,12.7,Expected years of schooling,VNM
2016,8.7,Expected years of schooling,YEM
2016,11.2,Expected years of schooling,ZMB
2016,10.4,Expected years of schooling,ZWE
2017,10.1,Expected years of schooling,AFG
2017,14.8,Expected years of schooling,ALB
2017,14.4,Expected years of schooling,DZA
2017,13.0,Expected years of schooling,AND
2017,11.8,Expected years of schooling,AGO
2017,12.5,Expected years of schooling,ATG
2017,17.6,Expected years of schooling,ARG
2017,13.0,Expected years of schooling,ARM
2017,22.7,Expected years of schooling,AUS
2017,16.1,Expected years of schooling,AUT
2017,13.0,Expected years of schooling,AZE
2017,12.8,Expected years of schooling,BHS
2017,16.4,Expected years of schooling,BHR
2017,11.2,Expected years of schooling,BGD
2017,15.2,Expected years of schooling,BRB
2017,15.6,Expected years of schooling,BLR
2017,19.7,Expected years of schooling,BEL
2017,13.1,Expected years of schooling,BLZ
2017,12.6,Expected years of schooling,BEN
2017,12.8,Expected years of schooling,BTN
2017,14.0,Expected years of schooling,BOL
2017,13.8,Expected years of schooling,BIH
2017,12.7,Expected years of schooling,BWA
2017,15.4,Expected years of schooling,BRA
2017,14.5,Expected years of schooling,BRN
2017,14.6,Expected years of schooling,BGR
2017,8.9,Expected years of schooling,BFA
2017,11.6,Expected years of schooling,BDI
2017,13.0,Expected years of schooling,CPV
2017,11.3,Expected years of schooling,KHM
2017,12.1,Expected years of schooling,CMR
2017,16.0,Expected years of schooling,CAN
2017,7.6,Expected years of schooling,CAF
2017,7.5,Expected years of schooling,TCD
2017,16.4,Expected years of schooling,CHL
2017,13.9,Expected years of schooling,CHN
2017,14.4,Expected years of schooling,COL
2017,11.2,Expected years of schooling,COM
2017,11.6,Expected years of schooling,COG
2017,9.7,Expected years of schooling,COD
2017,15.4,Expected years of schooling,CRI
2017,15.2,Expected years of schooling,HRV
2017,13.8,Expected years of schooling,CUB
2017,14.7,Expected years of schooling,CYP
2017,16.8,Expected years of schooling,CZE
2017,9.5,Expected years of schooling,CIV
2017,19.1,Expected years of schooling,DNK
2017,6.5,Expected years of schooling,DJI
2017,13.0,Expected years of schooling,DMA
2017,14.1,Expected years of schooling,DOM
2017,14.9,Expected years of schooling,ECU
2017,13.1,Expected years of schooling,EGY
2017,12.0,Expected years of schooling,SLV
2017,9.2,Expected years of schooling,GNQ
2017,5.0,Expected years of schooling,ERI
2017,16.1,Expected years of schooling,EST
2017,11.5,Expected years of schooling,SWZ
2017,8.6,Expected years of schooling,ETH
2017,14.4,Expected years of schooling,FJI
2017,19.3,Expected years of schooling,FIN
2017,15.5,Expected years of schooling,FRA
2017,12.8,Expected years of schooling,GAB
2017,9.3,Expected years of schooling,GMB
2017,15.0,Expected years of schooling,GEO
2017,16.9,Expected years of schooling,DEU
2017,11.5,Expected years of schooling,GHA
2017,17.3,Expected years of schooling,GRC
2017,16.6,Expected years of schooling,GRD
2017,10.6,Expected years of schooling,GTM
2017,9.3,Expected years of schooling,GIN
2017,10.5,Expected years of schooling,GNB
2017,11.5,Expected years of schooling,GUY
2017,9.5,Expected years of schooling,HTI
2017,9.9,Expected years of schooling,HND
2017,16.5,Expected years of schooling,HKG
2017,15.1,Expected years of schooling,HUN
2017,19.2,Expected years of schooling,ISL
2017,12.3,Expected years of schooling,IND
2017,13.4,Expected years of schooling,IDN
2017,14.9,Expected years of schooling,IRN
2017,11.0,Expected years of schooling,IRQ
2017,18.8,Expected years of schooling,IRL
2017,16.1,Expected years of schooling,ISR
2017,16.0,Expected years of schooling,ITA
2017,13.1,Expected years of schooling,JAM
2017,15.2,Expected years of schooling,JPN
2017,11.4,Expected years of schooling,JOR
2017,15.3,Expected years of schooling,KAZ
2017,11.5,Expected years of schooling,KEN
2017,11.8,Expected years of schooling,KIR
2017,10.8,Expected years of schooling,PRK
2017,16.5,Expected years of schooling,KOR
2017,14.1,Expected years of schooling,KWT
2017,13.0,Expected years of schooling,KGZ
2017,11.2,Expected years of schooling,LAO
2017,16.0,Expected years of schooling,LVA
2017,11.3,Expected years of schooling,LBN
2017,11.3,Expected years of schooling,LSO
2017,9.6,Expected years of schooling,LBR
2017,12.8,Expected years of schooling,LBY
2017,14.7,Expected years of schooling,LIE
2017,16.5,Expected years of schooling,LTU
2017,14.2,Expected years of schooling,LUX
2017,10.4,Expected years of schooling,MDG
2017,11.0,Expected years of schooling,MWI
2017,13.9,Expected years of schooling,MYS
2017,12.1,Expected years of schooling,MDV
2017,7.4,Expected years of schooling,MLI
2017,15.8,Expected years of schooling,MLT
2017,12.4,Expected years of schooling,MHL
2017,8.6,Expected years of schooling,MRT
2017,15.1,Expected years of schooling,MUS
2017,14.2,Expected years of schooling,MEX
2017,11.4,Expected years of schooling,FSM
2017,11.6,Expected years of schooling,MDA
2017,14.2,Expected years of schooling,MNG
2017,14.9,Expected years of schooling,MNE
2017,13.1,Expected years of schooling,MAR
2017,9.7,Expected years of schooling,MOZ
2017,10.3,Expected years of schooling,MMR
2017,12.6,Expected years of schooling,NAM
2017,11.2,Expected years of schooling,NRU
2017,12.6,Expected years of schooling,NPL
2017,18.0,Expected years of schooling,NLD
2017,18.8,Expected years of schooling,NZL
2017,12.2,Expected years of schooling,NIC
2017,6.5,Expected years of schooling,NER
2017,9.7,Expected years of schooling,NGA
2017,13.5,Expected years of schooling,MKD
2017,18.1,Expected years of schooling,NOR
2017,14.6,Expected years of schooling,OMN
2017,8.0,Expected years of schooling,PAK
2017,15.6,Expected years of schooling,PLW
2017,13.4,Expected years of schooling,PSE
2017,12.9,Expected years of schooling,PAN
2017,10.0,Expected years of schooling,PNG
2017,12.7,Expected years of schooling,PRY
2017,14.5,Expected years of schooling,PER
2017,12.7,Expected years of schooling,PHL
2017,16.4,Expected years of schooling,POL
2017,16.4,Expected years of schooling,PRT
2017,12.2,Expected years of schooling,QAT
2017,14.3,Expected years of schooling,ROU
2017,15.2,Expected years of schooling,RUS
2017,11.5,Expected years of schooling,RWA
2017,13.6,Expected years of schooling,KNA
2017,14.3,Expected years of schooling,LCA
2017,14.1,Expected years of schooling,VCT
2017,12.5,Expected years of schooling,WSM
2017,15.1,Expected years of schooling,SMR
2017,12.7,Expected years of schooling,STP
2017,16.1,Expected years of schooling,SAU
2017,9.2,Expected years of schooling,SEN
2017,14.6,Expected years of schooling,SRB
2017,14.1,Expected years of schooling,SYC
2017,10.2,Expected years of schooling,SLE
2017,16.3,Expected years of schooling,SGP
2017,14.5,Expected years of schooling,SVK
2017,17.4,Expected years of schooling,SVN
2017,10.2,Expected years of schooling,SLB
2017,13.7,Expected years of schooling,ZAF
2017,5.3,Expected years of schooling,SSD
2017,17.9,Expected years of schooling,ESP
2017,13.8,Expected years of schooling,LKA
2017,7.7,Expected years of schooling,SDN
2017,12.9,Expected years of schooling,SUR
2017,18.8,Expected years of schooling,SWE
2017,16.2,Expected years of schooling,CHE
2017,8.8,Expected years of schooling,SYR
2017,11.4,Expected years of schooling,TJK
2017,8.3,Expected years of schooling,TZA
2017,14.7,Expected years of schooling,THA
2017,12.4,Expected years of schooling,TLS
2017,12.6,Expected years of schooling,TGO
2017,14.3,Expected years of schooling,TON
2017,13.0,Expected years of schooling,TTO
2017,14.9,Expected years of schooling,TUN
2017,16.4,Expected years of schooling,TUR
2017,10.9,Expected years of schooling,TKM
2017,12.3,Expected years of schooling,TUV
2017,11.2,Expected years of schooling,UGA
2017,14.9,Expected years of schooling,UKR
2017,13.6,Expected years of schooling,ARE
2017,17.4,Expected years of schooling,GBR
2017,16.3,Expected years of schooling,USA
2017,16.8,Expected years of schooling,URY
2017,12.0,Expected years of schooling,UZB
2017,11.4,Expected years of schooling,VUT
2017,12.8,Expected years of schooling,VEN
2017,12.7,Expected years of schooling,VNM
2017,8.7,Expected years of schooling,YEM
2017,11.3,Expected years of schooling,ZMB
2017,10.5,Expected years of schooling,ZWE
2018,10.1,Expected years of schooling,AFG
2018,14.7,Expected years of schooling,ALB
2018,14.5,Expected years of schooling,DZA
2018,13.3,Expected years of schooling,AND
2018,11.8,Expected years of schooling,AGO
2018,12.5,Expected years of schooling,ATG
2018,17.6,Expected years of schooling,ARG
2018,13.1,Expected years of schooling,ARM
2018,22.0,Expected years of schooling,AUS
2018,16.1,Expected years of schooling,AUT
2018,12.9,Expected years of schooling,AZE
2018,12.8,Expected years of schooling,BHS
2018,16.3,Expected years of schooling,BHR
2018,11.6,Expected years of schooling,BGD
2018,15.2,Expected years of schooling,BRB
2018,15.6,Expected years of schooling,BLR
2018,19.8,Expected years of schooling,BEL
2018,13.1,Expected years of schooling,BLZ
2018,12.6,Expected years of schooling,BEN
2018,12.9,Expected years of schooling,BTN
2018,14.0,Expected years of schooling,BOL
2018,13.8,Expected years of schooling,BIH
2018,12.7,Expected years of schooling,BWA
2018,15.4,Expected years of schooling,BRA
2018,14.4,Expected years of schooling,BRN
2018,14.4,Expected years of schooling,BGR
2018,8.9,Expected years of schooling,BFA
2018,11.1,Expected years of schooling,BDI
2018,13.0,Expected years of schooling,CPV
2018,11.3,Expected years of schooling,KHM
2018,12.1,Expected years of schooling,CMR
2018,16.2,Expected years of schooling,CAN
2018,7.6,Expected years of schooling,CAF
2018,7.5,Expected years of schooling,TCD
2018,16.4,Expected years of schooling,CHL
2018,13.9,Expected years of schooling,CHN
2018,14.4,Expected years of schooling,COL
2018,11.2,Expected years of schooling,COM
2018,11.6,Expected years of schooling,COG
2018,9.7,Expected years of schooling,COD
2018,15.7,Expected years of schooling,CRI
2018,15.2,Expected years of schooling,HRV
2018,14.1,Expected years of schooling,CUB
2018,15.2,Expected years of schooling,CYP
2018,16.8,Expected years of schooling,CZE
2018,10.0,Expected years of schooling,CIV
2018,19.1,Expected years of schooling,DNK
2018,6.8,Expected years of schooling,DJI
2018,13.0,Expected years of schooling,DMA
2018,14.2,Expected years of schooling,DOM
2018,14.9,Expected years of schooling,ECU
2018,13.1,Expected years of schooling,EGY
2018,11.6,Expected years of schooling,SLV
2018,9.2,Expected years of schooling,GNQ
2018,5.0,Expected years of schooling,ERI
2018,16.1,Expected years of schooling,EST
2018,11.7,Expected years of schooling,SWZ
2018,8.7,Expected years of schooling,ETH
2018,14.4,Expected years of schooling,FJI
2018,19.3,Expected years of schooling,FIN
2018,15.5,Expected years of schooling,FRA
2018,12.9,Expected years of schooling,GAB
2018,9.5,Expected years of schooling,GMB
2018,15.3,Expected years of schooling,GEO
2018,17.0,Expected years of schooling,DEU
2018,11.5,Expected years of schooling,GHA
2018,17.3,Expected years of schooling,GRC
2018,16.6,Expected years of schooling,GRD
2018,10.6,Expected years of schooling,GTM
2018,9.3,Expected years of schooling,GIN
2018,10.5,Expected years of schooling,GNB
2018,11.5,Expected years of schooling,GUY
2018,9.5,Expected years of schooling,HTI
2018,10.1,Expected years of schooling,HND
2018,16.6,Expected years of schooling,HKG
2018,15.2,Expected years of schooling,HUN
2018,19.1,Expected years of schooling,ISL
2018,12.2,Expected years of schooling,IND
2018,13.5,Expected years of schooling,IDN
2018,14.8,Expected years of schooling,IRN
2018,11.1,Expected years of schooling,IRQ
2018,18.8,Expected years of schooling,IRL
2018,16.2,Expected years of schooling,ISR
2018,16.1,Expected years of schooling,ITA
2018,13.1,Expected years of schooling,JAM
2018,15.2,Expected years of schooling,JPN
2018,11.4,Expected years of schooling,JOR
2018,15.4,Expected years of schooling,KAZ
2018,11.4,Expected years of schooling,KEN
2018,11.8,Expected years of schooling,KIR
2018,10.8,Expected years of schooling,PRK
2018,16.5,Expected years of schooling,KOR
2018,14.2,Expected years of schooling,KWT
2018,13.0,Expected years of schooling,KGZ
2018,11.0,Expected years of schooling,LAO
2018,16.2,Expected years of schooling,LVA
2018,11.3,Expected years of schooling,LBN
2018,11.3,Expected years of schooling,LSO
2018,9.6,Expected years of schooling,LBR
2018,12.8,Expected years of schooling,LBY
2018,14.9,Expected years of schooling,LIE
2018,16.5,Expected years of schooling,LTU
2018,14.2,Expected years of schooling,LUX
2018,10.3,Expected years of schooling,MDG
2018,11.1,Expected years of schooling,MWI
2018,13.7,Expected years of schooling,MYS
